S0111101,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111102,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111103,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111104,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111105,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111106,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111107,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111108,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111109,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111110,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111111,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111112,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111113,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111114,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111115,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111116,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111117,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111118,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111119,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111120,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111121,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111122,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111123,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111124,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0111125,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0111126,돈까스/일식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117001,가산디지털1로
S0111128,카페/디저트,4139011800,경기도,시흥시,능곡동,\N,4139064000,능곡동,413903199046,장현능곡로
S0111129,카페/디저트,4139011800,경기도,시흥시,능곡동,\N,4139064000,능곡동,413903199046,장현능곡로
S0111130,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343537,송현로52번길
S0111131,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343537,송현로52번길
S0111132,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343537,송현로52번길
S0111136,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111137,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111139,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181035,용민로
S0111141,족발/보쌈,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181036,용현로
S0111142,족발/보쌈,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181036,용현로
S0111148,야식,4122025321,경기도,평택시,안중읍,안중리,4122025300,안중읍,412204364447,안중로114번길
S0111149,한식,1153010200,서울특별시,구로구,구로동,\N,1153053000,구로2동,115304148014,가마산로22길
S0111150,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343050,경의로75번길
S0111153,분식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0111154,회,4719011100,경상북도,구미시,신평동,\N,4719059000,신평1동,471904724541,수출대로1길
S0111159,치킨,4117110100,경기도,안양시 만안구,안양동,\N,4117153000,안양3동,411714346101,박달로578번길
S0111162,치킨,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0111163,치킨,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0111164,치킨,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0111165,치킨,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0111166,치킨,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0111167,치킨,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0111168,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343539,오목로205번길
S0111169,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181056,효자로
S0111170,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181056,효자로
S0111171,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181056,효자로
S0111172,분식,2635010500,부산광역시,해운대구,우동,\N,2635052000,우2동,263503133017,센텀7로
S0111173,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111174,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111175,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111177,치킨,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111178,치킨,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111179,치킨,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111180,치킨,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111181,치킨,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111182,한식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343350,추동로19번길
S0111185,카페/디저트,4719010100,경상북도,구미시,원평동,\N,4719056500,선주원남동,471903308049,원남로
S0111187,치킨,4117110100,경기도,안양시 만안구,안양동,\N,4117157000,안양7동,411713183014,덕천로
S0111193,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0111194,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0111195,치킨,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111196,배달전문업체,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0111198,중식,1138010400,서울특별시,은평구,갈현동,\N,1138055200,갈현2동,113804133147,연서로17길
S0111199,카페/디저트,1153010200,서울특별시,구로구,구로동,\N,1153054000,구로3동,115304148305,도림로14길
S0111205,돈까스/일식,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103254112,예천1로
S0111206,돈까스/일식,1147010300,서울특별시,양천구,신월동,\N,1147060000,신월5동,114703005067,월정로
S0111207,피자,2644010400,부산광역시,강서구,명지동,\N,2644054500,명지2동,264403136050,명지오션시티9로
S0111208,족발/보쌈,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343265,신흥로354번길
S0111209,피자,4122025330,경기도,평택시,안중읍,현화리,4122025300,안중읍,412204364469,안현로서7길
S0111213,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111214,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111215,치킨,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181037,의정로
S0111216,한식,4139012300,경기도,시흥시,산현동,\N,4139057000,목감동,413904853497,산현마을길
S0111218,돈까스/일식,4715010400,경상북도,김천시,성내동,\N,4715051600,자산동,471504718690,용호정길
S0111222,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111223,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343191,승지로19번길
S0111224,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343191,승지로19번길
S0111225,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111226,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111227,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111228,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111229,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111230,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111231,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111232,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111233,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111234,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111240,분식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343357,충의로57번길
S0111241,돈까스/일식,4150010300,경기도,이천시,중리동,\N,4150052000,중리동,415003207040,어재연로
S0111242,돈까스/일식,1162010100,서울특별시,관악구,봉천동,\N,1162060500,은천동,116204160426,봉천로31길
S0111245,찜탕,4125010800,경기도,동두천시,안흥동,\N,4125058000,소요동,412503189016,신천로
S0111250,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343121,둔야로5번길
S0111251,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343121,둔야로5번길
S0111252,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343121,둔야로5번길
S0111253,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343121,둔야로5번길
S0111255,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343538,용민로182번길
S0111256,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343538,용민로182번길
S0111257,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343538,용민로182번길
S0111258,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343538,용민로182번길
S0111259,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343538,용민로182번길
S0111260,한식,1147010300,서울특별시,양천구,신월동,\N,1147056000,신월1동,114703005063,곰달래로
S0111261,도시락,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0111262,도시락,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0111263,치킨,4139012600,경기도,시흥시,목감동,\N,4139057000,목감동,413904853498,남왕길
S0111264,찜탕,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181039,장곡로
S0111266,중식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0111267,중식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0111268,중식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0111269,중식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0111270,중식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0111271,중식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0111272,중식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0111273,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0111274,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0111275,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0111276,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0111277,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0111278,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0111280,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343117,둔야로45번길
S0111281,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343117,둔야로45번길
S0111282,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0111283,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0111284,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0111286,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181039,장곡로
S0111287,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0111288,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0111289,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0111290,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0111294,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343140,범골로107번길
S0111295,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343140,범골로107번길
S0111296,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0111298,패스트푸드,4617011500,전라남도,나주시,중앙동,\N,4617055000,성북동,461703284011,나주로
S0111300,패스트푸드,4617011500,전라남도,나주시,중앙동,\N,4617055000,성북동,461703284011,나주로
S0111304,분식,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411504343119,둔야로50번길
S0111305,분식,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411504343119,둔야로50번길
S0111306,카페/디저트,2644010400,부산광역시,강서구,명지동,\N,2644053500,명지1동,264403350867,명지국제7로
S0111307,카페/디저트,2644010400,부산광역시,강서구,명지동,\N,2644053500,명지1동,264403350867,명지국제7로
S0111316,족발/보쌈,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181039,장곡로
S0111317,족발/보쌈,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181039,장곡로
S0111328,돈까스/일식,4125010200,경기도,동두천시,지행동,\N,4125056600,송내동,\N,\N
S0111333,돈까스/일식,2644010400,부산광역시,강서구,명지동,\N,2644053500,명지1동,264403350868,명지국제8로
S0111334,한식,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181002,가능로
S0111335,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
S0111336,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
S0111337,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
S0111340,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111341,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111342,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111343,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111344,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111345,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111346,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111347,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111348,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111349,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111350,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111351,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111352,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111353,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0111356,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343221,시민로27번길
S0111357,돈까스/일식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117001,가산디지털1로
S0111358,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343295,용현로160번길
S0111359,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343295,용현로160번길
S0111360,한식,4719010900,경상북도,구미시,형곡동,\N,4719058200,형곡1동,471903308067,형곡동로
S0111362,돈까스/일식,4125010300,경기도,동두천시,생연동,\N,4125056500,불현동,412504367202,평화로2349번길
S0111363,돈까스/일식,1162010100,서울특별시,관악구,봉천동,\N,1162052500,보라매동,116204160069,국회단지길
S0111364,돈까스/일식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117001,가산디지털1로
S0111365,돈까스/일식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117001,가산디지털1로
S0111366,찜탕,4125010200,경기도,동두천시,지행동,\N,4125056500,불현동,412503215066,평화로
S0111367,분식,4421010700,충청남도,서산시,석림동,\N,4421054000,수석동,442103254176,한마음13로
S0111368,분식,4421010700,충청남도,서산시,석림동,\N,4421054000,수석동,442103254176,한마음13로
S0111369,돈까스/일식,4413310700,충청남도,천안시 서북구,쌍용동,\N,4413354000,쌍용2동,441334550450,쌍용13길
S0111370,분식,4413111600,충청남도,천안시 동남구,신방동,\N,4413157000,신방동,441312249003,서부대로
S0111371,카페/디저트,4146125023,경기도,용인시 처인구,포곡읍,둔전리,4146125000,포곡읍,414613203129,포곡로
S0111372,한식,2644011700,부산광역시,강서구,신호동,\N,2644056000,녹산동,264403136059,신호산단4로
S0111373,야식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343162,부용로214번길
S0111374,야식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343162,부용로214번길
S0111375,야식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343162,부용로214번길
S0111383,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343459,호국로1298번길
S0111385,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181036,용현로
S0111386,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111387,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111391,피자,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343277,오목로18번길
S0111392,피자,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343277,오목로18번길
S0111393,피자,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343277,오목로18번길
S0111394,피자,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343277,오목로18번길
S0111395,야식,4122025924,경기도,평택시,청북읍,옥길리,4122025900,청북읍,412204364458,안청로2길
S0111396,야식,4122025924,경기도,평택시,청북읍,옥길리,4122025900,청북읍,412204364458,안청로2길
S0111400,회,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850823,중앙로42번길
S0111404,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0111405,돈까스/일식,4136025328,경기도,남양주시,진접읍,금곡리,4136025300,진접읍,413603197067,해밀예당3로
S0111407,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343291,용현로122번길
S0111408,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111409,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111410,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111412,치킨,1153010200,서울특별시,구로구,구로동,\N,1153056000,구로5동,115304148018,가마산로27길
S0111414,카페/디저트,4623010600,전라남도,광양시,중동,\N,4623053000,중마동,462304655040,구마길
S0111419,패스트푸드,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111420,패스트푸드,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0111421,돈까스/일식,4119011500,경기도,부천시,옥길동,\N,4119079500,범안동,411903000027,범안로
S0111422,치킨,4161025027,경기도,광주시,오포읍,양벌리,4161025000,오포읍,416104433167,마루들길
S0111423,치킨,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181020,비우로
S0111424,야식,1153010200,서울특별시,구로구,구로동,\N,1153056000,구로5동,115304148267,구로중앙로28길
S0111425,한식,4122025329,경기도,평택시,안중읍,송담리,4122025300,안중읍,412203350993,송담2로
S0111428,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111433,야식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343277,오목로18번길
S0111437,도시락,4817010400,경상남도,진주시,칠암동,\N,4817051500,천전동,481703332077,동진로
S0111438,돈까스/일식,4723010200,경상북도,영천시,망정동,\N,4723051000,동부동,472304730636,창신1길
S0111440,한식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343349,추동로140번길
S0111441,한식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343349,추동로140번길
S0111442,한식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343349,추동로140번길
S0111444,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0111445,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0111446,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0111447,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0111448,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0111449,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0111450,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0111451,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0111452,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343295,용현로160번길
S0111453,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343295,용현로160번길
S0111454,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343295,용현로160번길
S0111455,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343295,용현로160번길
S0111456,치킨,4117110100,경기도,안양시 만안구,안양동,\N,4117153000,안양3동,411714346248,양화로28번길
S0111457,야식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
S0111458,야식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
S0111459,패스트푸드,2644010400,부산광역시,강서구,명지동,\N,2644053500,명지1동,264403350868,명지국제8로
S0111462,심부름,4125010300,경기도,동두천시,생연동,\N,4125052000,생연2동,\N,\N
S0111463,심부름,4125010300,경기도,동두천시,생연동,\N,4125052000,생연2동,\N,\N
S0111465,야식,4121010300,경기도,광명시,하안동,\N,4121063100,하안1동,412103000027,범안로
S0111466,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0111467,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0111469,돈까스/일식,4150010100,경기도,이천시,창전동,\N,4150051000,창전동,415003207024,서희로
S0111470,치킨,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181056,효자로
S0111472,돈까스/일식,4413310700,충청남도,천안시 서북구,쌍용동,\N,4413353000,쌍용1동,441334550186,미라13길
S0111474,돈까스/일식,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103254208,호수공원9로
S0111475,돈까스/일식,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103254208,호수공원9로
S0111476,패스트푸드,4719010100,경상북도,구미시,원평동,\N,4719056500,선주원남동,471903308006,구미중앙로
S0111482,치킨,4115010700,경기도,의정부시,낙양동,\N,4115057800,송산3동,411503181035,용민로
S0111484,치킨,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471504718437,부곡중앙2길
S0111493,심부름,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0111494,돈까스/일식,4125010300,경기도,동두천시,생연동,\N,4125052000,생연2동,412503189021,어수로
S0111500,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111501,패스트푸드,4723011300,경상북도,영천시,완산동,\N,4723054000,완산동,472303310020,완산로
S0111502,돈까스/일식,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471503306019,송설로
S0111503,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
S0111504,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
S0111505,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
S0111506,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
S0111507,돈까스/일식,4723010100,경상북도,영천시,조교동,\N,4723051000,동부동,472303310019,영화로
S0111509,돈까스/일식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181007,금오로
S0111510,회,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343161,부용로213번길
S0111511,회,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343161,부용로213번길
S0111514,회,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
S0111515,회,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
S0111517,피자,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471503306005,김천로
S0111518,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343291,용현로122번길
S0111519,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0111520,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
