S0119722,치킨,1150010300,서울특별시,강서구,화곡동,\N,1150059000,화곡본동,115003115011,초록마을로
S0119723,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730614,중앙동3길
S0119725,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119742,카페/디저트,4139010100,경기도,시흥시,대야동,\N,4139051000,대야동,413903351226,은계로
S0119743,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0119744,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0119745,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0119746,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0119747,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0119748,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730388,시청동길
S0119753,야식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
S0119764,돈까스/일식,4165010100,경기도,포천시,신읍동,\N,4165051000,포천동,\N,\N
S0119768,카페/디저트,1153010200,서울특별시,구로구,구로동,\N,1153053000,구로2동,\N,\N
S0119769,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0119770,카페/디저트,4150010300,경기도,이천시,중리동,\N,4150052000,중리동,415003207040,어재연로
S0119771,카페/디저트,4159026221,경기도,화성시,남양읍,남양리,4159026200,남양읍,415903210014,남양로
S0119773,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
S0119774,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
S0119776,아시안/양식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119777,아시안/양식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119778,한식,4127110300,경기도,안산시 상록구,사동,\N,4127152500,사동,412713190040,석호로
S0119780,패스트푸드,4719010900,경상북도,구미시,형곡동,\N,4719058300,형곡2동,471903308067,형곡동로
S0119792,치킨,4115010700,경기도,의정부시,낙양동,\N,4115057800,송산3동,411503181035,용민로
S0119793,치킨,4115010700,경기도,의정부시,낙양동,\N,4115057800,송산3동,411503181035,용민로
S0119804,돈까스/일식,4125010200,경기도,동두천시,지행동,\N,4125056500,불현동,\N,\N
S0119805,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
S0119820,카페/디저트,1153010800,서울특별시,구로구,오류동,\N,1153078000,오류2동,115304148422,오류로8길
S0119821,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343094,동일로466번길
S0119822,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343094,동일로466번길
S0119824,돈까스/일식,4150010200,경기도,이천시,관고동,\N,4150053000,관고동,415004421051,경충대로2674번길
S0119825,족발/보쌈,4136011100,경기도,남양주시,별내동,\N,4136057000,별내동,413603197091,별내중앙로
S0119827,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119828,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119829,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119830,찜탕,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412713190008,고목로
S0119831,회,4115011300,경기도,의정부시,산곡동,\N,4115057300,송산1동,\N,\N
S0119832,회,4115011300,경기도,의정부시,산곡동,\N,4115057300,송산1동,\N,\N
S0119833,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
S0119839,돈까스/일식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181007,금오로
S0119848,회,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
S0119849,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119850,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119851,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119852,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119853,돈까스/일식,4150010100,경기도,이천시,창전동,\N,4150051000,창전동,415003207076,향교로
S0119855,족발/보쌈,4817013200,경상남도,진주시,호탄동,\N,4817074000,가호동,481703332001,가호로
S0119857,피자,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411504343395,평화로244번길
S0119858,피자,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411504343395,평화로244번길
S0119859,카페/디저트,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0119860,카페/디저트,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0119861,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745053,군청길
S0119867,돈까스/일식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117003,가산로
S0119868,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343292,용현로132번길
S0119873,돈까스/일식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117001,가산디지털1로
S0119874,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343293,용현로150번길
S0119875,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343293,용현로150번길
S0119876,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343293,용현로150번길
S0119877,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343293,용현로150번길
S0119878,카페/디저트,1150010300,서울특별시,강서구,화곡동,\N,1150054000,화곡1동,115004145080,강서로7길
S0119879,카페/디저트,1150010300,서울특별시,강서구,화곡동,\N,1150054000,화곡1동,115004145080,강서로7길
S0119880,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181010,둔야로
S0119881,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181010,둔야로
S0119882,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181010,둔야로
S0119883,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181010,둔야로
S0119884,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181010,둔야로
S0119885,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181010,둔야로
S0119886,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181010,둔야로
S0119887,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181010,둔야로
S0119888,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181010,둔야로
S0119889,족발/보쌈,2644010400,부산광역시,강서구,명지동,\N,2644053500,명지1동,264403350851,명지국제1로
S0119892,족발/보쌈,1153010200,서울특별시,구로구,구로동,\N,1153054000,구로3동,115304148329,디지털로27길
S0119893,치킨,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411504343390,평화로190번길
S0119894,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0119895,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0119901,분식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181039,장곡로
S0119902,분식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181039,장곡로
S0119903,족발/보쌈,4141010400,경기도,군포시,산본동,\N,4141054000,산본1동,414104400072,군포로745번길
S0119915,분식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181035,용민로
S0119916,분식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181035,용민로
S0119917,분식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181035,용민로
S0119918,분식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181035,용민로
S0119919,족발/보쌈,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343005,가능로109번길
S0119920,회,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471504718439,부곡중앙4길
S0119923,회,4719011100,경상북도,구미시,신평동,\N,4719059000,신평1동,471902308001,구미대로
S0119924,패스트푸드,4117110100,경기도,안양시 만안구,안양동,\N,4117153000,안양3동,411714346101,박달로578번길
S0119925,패스트푸드,4117110100,경기도,안양시 만안구,안양동,\N,4117153000,안양3동,411714346101,박달로578번길
S0119926,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
S0119927,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
S0119936,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119937,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119938,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119939,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119940,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119941,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119942,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119946,돈까스/일식,4215010900,강원도,강릉시,옥천동,\N,4215054000,옥천동,421503220028,용지로
S0119947,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0119948,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0119949,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0119950,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0119951,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0119952,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343294,용현로159번길
S0119953,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0119954,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0119955,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119956,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119957,분식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119958,한식,4161025027,경기도,광주시,오포읍,양벌리,4161025000,오포읍,416103211017,양벌로
S0119959,카페/디저트,4122010100,경기도,평택시,서정동,\N,4122052000,서정동,412203188006,관광특구로
S0119960,치킨,4122010100,경기도,평택시,서정동,\N,4122051000,중앙동,412203188030,서정역로
S0119961,심부름,4122010100,경기도,평택시,서정동,\N,4122052000,서정동,412204364672,점촌1로58번길
S0119962,심부름,4122010100,경기도,평택시,서정동,\N,4122052000,서정동,412203188029,서정북로
S0119963,심부름,4122010100,경기도,평택시,서정동,\N,4122052000,서정동,412203188029,서정북로
S0119965,카페/디저트,4122010100,경기도,평택시,서정동,\N,4122052000,서정동,412203188006,관광특구로
S0119966,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
S0119967,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
S0119968,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
S0119969,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
S0119970,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
S0119971,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
S0119972,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
S0119973,패스트푸드,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
S0119974,도시락,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181029,신흥로
S0119976,찜탕,4421010200,충청남도,서산시,동문동,\N,4421053500,동문2동,442103254132,율지8로
S0119977,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0119978,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0119980,카페/디저트,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343266,신흥로365번길
S0119981,카페/디저트,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343266,신흥로365번길
S0119982,카페/디저트,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343266,신흥로365번길
S0119986,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181046,천보로
S0120001,치킨,4623010800,전라남도,광양시,광영동,\N,4623054000,광영동,462303285004,광영로
S0120004,야식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343539,오목로205번길
S0120007,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0120008,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0120009,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0120012,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0120013,한식,1150010300,서울특별시,강서구,화곡동,\N,1150054000,화곡1동,115004145040,강서로29길
S0120014,한식,1150010300,서울특별시,강서구,화곡동,\N,1150054000,화곡1동,115004145040,강서로29길
S0120015,돈까스/일식,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181014,발곡로
S0120016,돈까스/일식,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181014,발곡로
S0120017,돈까스/일식,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181014,발곡로
S0120018,한식,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0120019,한식,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0120023,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343459,호국로1298번길
S0120024,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343459,호국로1298번길
S0120025,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343459,호국로1298번길
S0120035,카페/디저트,4139011800,경기도,시흥시,능곡동,\N,4139064000,능곡동,413903199046,장현능곡로
S0120037,피자,4115011300,경기도,의정부시,산곡동,\N,4115057300,송산1동,\N,\N
S0120044,분식,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411504343441,호국로1111번길
S0120053,야식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181020,비우로
S0120054,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0120055,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0120056,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0120057,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0120058,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0120059,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0120070,한식,4817012600,경상남도,진주시,평거동,\N,4817071000,평거동,481704797569,평거로18번길
S0120076,돈까스/일식,4413125033,충청남도,천안시 동남구,목천읍,신계리,4413125000,목천읍,441313249055,충절로
S0120077,찜탕,4141010500,경기도,군포시,금정동,\N,4141056000,금정동,414104400264,산본천로226번길
S0120078,치킨,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181027,승지로
S0120082,카페/디저트,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181020,비우로
S0120083,카페/디저트,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181020,비우로
S0120101,돈까스/일식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0120102,돈까스/일식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0120103,돈까스/일식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0120104,돈까스/일식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0120105,돈까스/일식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0120106,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181035,용민로
S0120107,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,472303018037,호국로
S0120108,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,472303018037,호국로
S0120109,분식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343246,신흥로168번길
S0120110,패스트푸드,4139011800,경기도,시흥시,능곡동,\N,4139064000,능곡동,413903199046,장현능곡로
S0120119,돈까스/일식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115454151037,남부순환로108길
S0120121,카페/디저트,2635010100,부산광역시,해운대구,반송동,\N,2635061000,반송1동,263503133028,아랫반송로
S0120124,분식,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503000136,호국로
S0120125,분식,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503000136,호국로
S0120130,심부름,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303350347,중앙로
S0120145,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350070,동홍로
S0120148,찜탕,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501304850837,중정로62번길
S0120155,치킨,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350347,중앙로
S0120164,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350070,동홍로
S0120183,치킨,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350343,서문로
S0120205,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013051000,송산동,501304850493,솔동산로22번길
S0120206,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350070,동홍로
S0120214,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350347,중앙로
S0120218,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850838,중정로73번길
S0120222,중식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350080,명동로
S0120225,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350259,천지로
S0120231,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850823,중앙로42번길
S0120235,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350339,동문로
S0120239,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350064,동문동로
S0120240,돈까스/일식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350259,천지로
S0120243,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350269,태평로
S0120251,야식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350070,동홍로
S0120259,찜탕,5013011100,제주특별자치도,서귀포시,토평동,\N,5013056000,영천동,501303020004,516로
S0120263,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350269,태평로
S0120266,카페/디저트,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303349235,일주동로
S0120275,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303349238,중산간동로
S0120276,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350346,중동로
S0120279,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350254,중정로
S0120283,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350080,명동로
S0120286,돈까스/일식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350347,중앙로
S0120289,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350347,중앙로
S0120291,중식,5013010800,제주특별자치도,서귀포시,하효동,\N,5013055000,효돈동,501303349235,일주동로
S0120300,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350347,중앙로
S0120304,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350070,동홍로
S0120311,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350339,동문로
S0120330,중식,5013010800,제주특별자치도,서귀포시,하효동,\N,5013055000,효돈동,501303349235,일주동로
S0120332,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350347,중앙로
S0120337,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350343,서문로
S0120340,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350073,동홍중앙로
S0120347,한식,5013011100,제주특별자치도,서귀포시,토평동,\N,5013056000,영천동,501304850992,토평남로48번길
S0120365,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350343,서문로
S0120366,심부름,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303349235,일주동로
S0120371,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350339,동문로
S0120375,한식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303350347,중앙로
S0120376,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501304850837,중정로62번길
S0120380,찜탕,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350068,동홍남로
S0120393,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013051000,송산동,501303350103,부두로
S0120395,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303349235,일주동로
S0120396,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501304850837,중정로62번길
S0120408,회,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350259,천지로
S0120410,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350269,태평로
S0120413,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350343,서문로
S0120415,중식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350165,소암로
S0120422,치킨,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850824,중앙로47번길
S0120428,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013051000,송산동,501303350103,부두로
S0120438,야식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850839,중정로91번길
S0120441,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350339,동문로
S0120446,찜탕,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850839,중정로91번길
S0120449,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350064,동문동로
S0120453,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850825,중앙로48번길
S0120454,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350070,동홍로
S0120457,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501304850817,중앙로150번길
S0120466,치킨,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,\N,\N
S0120468,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350347,중앙로
S0120470,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350259,천지로
S0120473,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350080,명동로
S0120483,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350343,서문로
S0120488,치킨,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350339,동문로
S0120498,치킨,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501304850953,태평로353번길
S0120502,회,5013011600,제주특별자치도,서귀포시,강정동,\N,5013060000,대천동,501303350184,신서로
S0120504,돈까스/일식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350347,중앙로
S0120506,한식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303349235,일주동로
S0120514,한식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501304850812,중앙로101번길
S0120515,찜탕,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303349235,일주동로
S0120528,한식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350070,동홍로
S0120536,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350339,동문로
S0120537,카페/디저트,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850838,중정로73번길
S0120558,야식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350080,명동로
S0120560,회,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850823,중앙로42번길
S0120564,돈까스/일식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350347,중앙로
S0120574,분식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350254,중정로
S0120582,돈까스/일식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350142,서문서로
S0120592,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501304850825,중앙로48번길
S0120594,피자,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303350347,중앙로
S0120602,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350339,동문로
S0120611,치킨,5013011600,제주특별자치도,서귀포시,강정동,\N,5013060000,대천동,501303350224,월드컵로
S0120617,한식,5013010600,제주특별자치도,서귀포시,서홍동,\N,5013058000,서홍동,501303350152,서홍로
S0120626,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501303350259,천지로
S0120646,야식,5013010500,제주특별자치도,서귀포시,동홍동,\N,5013057000,동홍동,501303350072,동홍서로
